"ID","Handle","Body HTML"
"9878495232316","webbed-safety-catchers","<center>
<b>French Fitness Rack &amp; Rig Webbed Safety Catchers - Set of 2</b><br><img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rig-webbed-catchers.jpg?v=1734556230"" style=""max-width: 100%; height: auto;"">
</center>
<p>The French Fitness Rack &amp; Rig Webbed Safety Catchers protect your barbell, guarantee it doesn't fall below a set level, and ensure it won't land on you if a rep is missed.</p>
<div style=""min-height: 20px;""><br></div>
<p><b>Designed to fit our Racks/Cages/Rigs:</b></p>
<p>36"" Strap Length:<br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-re-monster-power-rack-new"">French Fitness R30-RE Monster Power Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"">French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a> <br></p>
<p>42.5"" Strap Length:<br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-monster-power-rack-new"">French Fitness R30 Monster Power Rack</a><br><a href=""https://www.fitnesssuperstore.com/collections/french-fitness-pre-configured-rigs"">French Fitness Free Standing/Wall Mounted Rigs</a></p>"
"9878496051516","french-fitness-monster-universal-storage-system-ff-mss-123-new","<p bis_size='{""x"":11,""y"":9,""w"":556,""h"":156,""abs_x"":858,""abs_y"":270}'>The French Fitness Monster Universal Storage System FF-MSS-123 combines the best features of the <a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-48-new"" bis_size='{""x"":105,""y"":29,""w"":67,""h"":18,""abs_x"":952,""abs_y"":290}'>FF-MSS-48</a> and <a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":204,""y"":29,""w"":67,""h"":18,""abs_x"":1051,""abs_y"":290}'>FF-MSS-77</a>, offering a unique storage solution with up to six tray options. With 43"" and 71"" tier lengths, you can tailor your choice to suit your specific requirements. Enables you to choose from among four available tiers, such as the ball tray, bumper plate tray, dumbbell tray, and kettlebell tray. The French Fitness Monster Universal Storage System FF-MSS-123 storage rack offers a tailored, space-efficient solution to keep your fitness equipment neat and accessible. <br bis_size='{""x"":384,""y"":127,""w"":0,""h"":18,""abs_x"":1231,""abs_y"":388}'><br bis_size='{""x"":11,""y"":146,""w"":0,""h"":18,""abs_x"":858,""abs_y"":407}'></p>
<h5 bis_size='{""x"":11,""y"":182,""w"":556,""h"":16,""abs_x"":858,""abs_y"":443}'>French Fitness Monster Universal Storage System comes in 4 variations:</h5>
<center bis_size='{""x"":11,""y"":209,""w"":556,""h"":177,""abs_x"":858,""abs_y"":470}'>
<table style=""text-align: center; width: 99.9589%; height: 162.291px;"" bis_size='{""x"":12,""y"":209,""w"":555,""h"":177,""abs_x"":859,""abs_y"":470}'>
<tbody bis_size='{""x"":14,""y"":211,""w"":550,""h"":172,""abs_x"":861,""abs_y"":472}'>
<tr style=""height: 142.708px;"" bis_size='{""x"":14,""y"":211,""w"":550,""h"":147,""abs_x"":861,""abs_y"":472}'>
<td style=""width: 23.9073%; height: 142.708px;"" bis_size='{""x"":14,""y"":211,""w"":136,""h"":147,""abs_x"":861,""abs_y"":472}'><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-48-new""><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in.webp?v=1736138038"" bis_size='{""x"":16,""y"":214,""w"":132,""h"":121,""abs_x"":863,""abs_y"":475}'></a></td>
<td style=""width: 23.9073%; height: 142.708px;"" bis_size='{""x"":152,""y"":211,""w"":136,""h"":147,""abs_x"":999,""abs_y"":472}'><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-77-new""><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in.webp?v=1736138038"" bis_size='{""x"":154,""y"":214,""w"":132,""h"":121,""abs_x"":1001,""abs_y"":475}'></a></td>
<td style=""width: 23.9073%; height: 142.708px;"" bis_size='{""x"":290,""y"":211,""w"":136,""h"":147,""abs_x"":1137,""abs_y"":472}'><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-151-new""><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in.webp?v=1736138038"" bis_size='{""x"":292,""y"":214,""w"":132,""h"":121,""abs_x"":1139,""abs_y"":475}'></a></td>
<td style=""width: 23.9136%; height: 142.708px;"" bis_size='{""x"":428,""y"":211,""w"":136,""h"":147,""abs_x"":1275,""abs_y"":472}'><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in.webp?v=1736138038"" bis_size='{""x"":430,""y"":214,""w"":132,""h"":121,""abs_x"":1277,""abs_y"":475}'></td>
</tr>
<tr style=""height: 19.5833px;"" bis_size='{""x"":14,""y"":360,""w"":550,""h"":24,""abs_x"":861,""abs_y"":621}'>
<td style=""width: 23.9073%; height: 19.5833px;"" bis_size='{""x"":14,""y"":360,""w"":136,""h"":24,""abs_x"":861,""abs_y"":621}'><a style=""color: black;"" href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-48-new"" bis_size='{""x"":49,""y"":362,""w"":67,""h"":18,""abs_x"":896,""abs_y"":623}'>FF-MSS-48</a></td>
<td style=""width: 23.9073%; height: 19.5833px;"" bis_size='{""x"":152,""y"":360,""w"":136,""h"":24,""abs_x"":999,""abs_y"":621}'><a style=""color: black;"" href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":187,""y"":362,""w"":67,""h"":18,""abs_x"":1034,""abs_y"":623}'>FF-MSS-77</a></td>
<td style=""width: 23.9073%; height: 19.5833px;"" bis_size='{""x"":290,""y"":360,""w"":136,""h"":24,""abs_x"":1137,""abs_y"":621}'><a style=""color: black;"" href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-151-new"" bis_size='{""x"":321,""y"":362,""w"":74,""h"":18,""abs_x"":1168,""abs_y"":623}'>FF-MSS-151</a></td>
<td style=""width: 23.9136%; height: 19.5833px;"" bis_size='{""x"":428,""y"":360,""w"":136,""h"":24,""abs_x"":1275,""abs_y"":621}'>FF-MSS-123</td>
</tr>
</tbody>
</table>
</center>
<div style=""min-height: 30px;"" bis_size='{""x"":11,""y"":386,""w"":556,""h"":30,""abs_x"":858,""abs_y"":647}'><br bis_size='{""x"":11,""y"":386,""w"":0,""h"":18,""abs_x"":858,""abs_y"":647}'></div>
<p bis_size='{""x"":11,""y"":416,""w"":556,""h"":176,""abs_x"":858,""abs_y"":677}'>Designed to fit our Racks/Cages/Rigs:<br bis_size='{""x"":244,""y"":416,""w"":0,""h"":18,""abs_x"":1091,""abs_y"":677}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-dhr80-double-half-rack-cage-new"" bis_size='{""x"":11,""y"":436,""w"":244,""h"":18,""abs_x"":858,""abs_y"":697}'>French Fitness DHR80 Double Half Rack</a><br bis_size='{""x"":256,""y"":436,""w"":0,""h"":18,""abs_x"":1103,""abs_y"":697}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-shr80-single-half-rack-cage-new"" bis_size='{""x"":11,""y"":455,""w"":234,""h"":18,""abs_x"":858,""abs_y"":716}'>French Fitness SHR80 Single Half Rack</a><br bis_size='{""x"":246,""y"":455,""w"":0,""h"":18,""abs_x"":1093,""abs_y"":716}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-tahoe-power-cage-full-rack-new"" bis_size='{""x"":11,""y"":475,""w"":271,""h"":18,""abs_x"":858,""abs_y"":736}'>French Fitness Tahoe Power Cage / Full Rack</a><br bis_size='{""x"":283,""y"":475,""w"":0,""h"":18,""abs_x"":1130,""abs_y"":736}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"" bis_size='{""x"":11,""y"":495,""w"":359,""h"":18,""abs_x"":858,""abs_y"":756}'>French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br bis_size='{""x"":371,""y"":495,""w"":0,""h"":18,""abs_x"":1218,""abs_y"":756}'><a href=""https://www.fitnesssuperstore.com/collections/french-fitness-pre-configured-rigs"" bis_size='{""x"":11,""y"":514,""w"":298,""h"":18,""abs_x"":858,""abs_y"":775}'>French Fitness Free Standing/Wall Mounted Rigs</a><br bis_size='{""x"":310,""y"":514,""w"":0,""h"":18,""abs_x"":1157,""abs_y"":775}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-monster-power-rack-new"" bis_size='{""x"":11,""y"":534,""w"":244,""h"":18,""abs_x"":858,""abs_y"":795}'>French Fitness R30 Monster Power Rack</a><br bis_size='{""x"":256,""y"":534,""w"":0,""h"":18,""abs_x"":1103,""abs_y"":795}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-re-monster-power-rack-new"" bis_size='{""x"":11,""y"":553,""w"":265,""h"":18,""abs_x"":858,""abs_y"":814}'>French Fitness R30-RE Monster Power Rack</a><br bis_size='{""x"":277,""y"":553,""w"":0,""h"":18,""abs_x"":1124,""abs_y"":814}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"" bis_size='{""x"":11,""y"":573,""w"":369,""h"":18,""abs_x"":858,""abs_y"":834}'>French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a><a href=""https://drive.google.com/drive/folders/1pxfF8jbAoGChFvK7-Si1UcJqawnoc10v?usp=sharing"" bis_size='{""x"":381,""y"":573,""w"":0,""h"":18,""abs_x"":1228,""abs_y"":834}'></a><span style=""position: relative;"" class=""prop65 bubb"" data-bubb=""toggle"" id=""prop65"" bis_size='{""x"":381,""y"":573,""w"":0,""h"":18,""abs_x"":1228,""abs_y"":834}'><span style=""cursor: pointer;"" bis_size='{""x"":381,""y"":573,""w"":0,""h"":18,""abs_x"":1228,""abs_y"":834}'></span> </span></p>"
"9878498771260","french-fitness-monster-universal-storage-system-ff-mss-151-new","<p>The French Fitness Monster Universal Storage System FF-MSS-151 serves as the upgraded version of <a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"">FF-MSS-77</a>, offering even more functionality and storage capacity. With its impressive 150.6-inch wide rack and the inclusion of 6 tray options, it takes organization and storage to a whole new level. Tailor your choice from our available tiers, including options such as a ball tray, bumper plate tray, dumbbell tray, and kettlebell tray. <br><br></p>
<h5>French Fitness Monster Universal Storage System comes in 4 variations:</h5>
<center>
<table style=""text-align: center;"">
<tbody>
<tr>
<td><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-48-new""><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_dfa916e6-a9e6-4d9f-87ed-043a4544b3db.webp?v=1736138091""></a></td>
<td><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-77-new""><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_dfa916e6-a9e6-4d9f-87ed-043a4544b3db.webp?v=1736138091""></a></td>
<td><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_dfa916e6-a9e6-4d9f-87ed-043a4544b3db.webp?v=1736138091""></td>
<td><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-123-new""><img style=""width: 300px; height: auto;"" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_dfa916e6-a9e6-4d9f-87ed-043a4544b3db.webp?v=1736138091""></a></td>
</tr>
<tr>
<td><span style=""color: rgb(255, 42, 0);""><a style=""color: rgb(255, 42, 0);"" href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-48-new""><span>FF-MSS-48</span></a></span></td>
<td><span style=""color: rgb(255, 42, 0);""><a style=""color: rgb(255, 42, 0);"" href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new""><span>FF-MSS-77</span></a></span></td>
<td>FF-MSS-151</td>
<td><span style=""color: rgb(255, 42, 0);""><a style=""color: rgb(255, 42, 0);"" href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-123-new""><span>FF-MSS-123</span></a></span></td>
</tr>
</tbody>
</table>
</center>
<div style=""min-height: 30px;""><br></div>
<p>Designed to fit our Racks/Cages/Rigs:</p>
<div style=""min-height: 5px;""><br></div>
<p><a href=""https://www.fitnesssuperstore.com/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br><a href=""https://www.fitnesssuperstore.com/collections/french-fitness-pre-configured-rigs"">French Fitness Free Standing/Wall Mounted Rigs</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-monster-power-rack-new"">French Fitness R30 Monster Power Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-re-monster-power-rack-new"">French Fitness R30-RE Monster Power Rack</a><br><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"">French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a><span style=""position: relative;"" class=""prop65 bubb"" data-bubb=""toggle"" id=""prop65""><span style=""cursor: pointer;""></span> </span></p>"
"9878501097788","french-fitness-monster-universal-storage-system-ff-mss-48-new","<p bis_size='{""x"":11,""y"":9,""w"":556,""h"":156,""abs_x"":858,""abs_y"":270}'>French Fitness Monster Universal Storage System FF-MSS-48 is essentially identical to <a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":11,""y"":9,""w"":549,""h"":38,""abs_x"":858,""abs_y"":270}'>FF-MSS-</a><a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":45,""y"":29,""w"":15,""h"":18,""abs_x"":892,""abs_y"":290}'>77</a>, differing only in its Tier Length, with FF-MSS-48 measuring 43 inches, while <a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":11,""y"":29,""w"":540,""h"":38,""abs_x"":858,""abs_y"":290}'>FF-MSS-</a><a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":45,""y"":48,""w"":18,""h"":18,""abs_x"":892,""abs_y"":309}'>77 </a>spans 71 inches. FF-MSS-48's 43"" tier length allows for a space-efficient and streamlined storage solution, making it ideal for those seeking a more compact and minimalist fitness equipment organization. FF-MSS-48 offers a versatile fitness equipment organization system, featuring options for two or three tiers and a choice of four trays, including a ball tray, bumper plate tray, dumbbell tray, and kettlebell tray. <br bis_size='{""x"":464,""y"":127,""w"":0,""h"":18,""abs_x"":1311,""abs_y"":388}'><br bis_size='{""x"":11,""y"":146,""w"":0,""h"":18,""abs_x"":858,""abs_y"":407}'></p>
<h5 bis_size='{""x"":11,""y"":182,""w"":556,""h"":16,""abs_x"":858,""abs_y"":443}'>French Fitness Monster Universal Storage System comes in 4 variations:</h5>
<center bis_size='{""x"":11,""y"":209,""w"":556,""h"":177,""abs_x"":858,""abs_y"":470}'>
<table style=""text-align: center; width: 99.9589%; height: 162.291px;"" bis_size='{""x"":12,""y"":209,""w"":555,""h"":177,""abs_x"":859,""abs_y"":470}'>
<tbody bis_size='{""x"":14,""y"":211,""w"":550,""h"":172,""abs_x"":861,""abs_y"":472}'>
<tr style=""height: 142.708px;"" bis_size='{""x"":14,""y"":211,""w"":550,""h"":147,""abs_x"":861,""abs_y"":472}'>
<td style=""width: 23.9073%; height: 142.708px;"" bis_size='{""x"":14,""y"":211,""w"":136,""h"":147,""abs_x"":861,""abs_y"":472}'><img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_be70da75-5f17-476c-8401-810495540ab5.webp?v=1736138138"" style=""width: 300px; height: auto;"" bis_size='{""x"":16,""y"":214,""w"":132,""h"":121,""abs_x"":863,""abs_y"":475}'></td>
<td style=""width: 23.9073%; height: 142.708px;"" bis_size='{""x"":152,""y"":211,""w"":136,""h"":147,""abs_x"":999,""abs_y"":472}'><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-77-new""><img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_be70da75-5f17-476c-8401-810495540ab5.webp?v=1736138138"" style=""width: 300px; height: auto;"" bis_size='{""x"":154,""y"":214,""w"":132,""h"":121,""abs_x"":1001,""abs_y"":475}'></a></td>
<td style=""width: 23.9073%; height: 142.708px;"" bis_size='{""x"":290,""y"":211,""w"":136,""h"":147,""abs_x"":1137,""abs_y"":472}'><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-151-new""><img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_be70da75-5f17-476c-8401-810495540ab5.webp?v=1736138138"" style=""width: 300px; height: auto;"" bis_size='{""x"":292,""y"":214,""w"":132,""h"":121,""abs_x"":1139,""abs_y"":475}'></a></td>
<td style=""width: 23.9136%; height: 142.708px;"" bis_size='{""x"":428,""y"":211,""w"":136,""h"":147,""abs_x"":1275,""abs_y"":472}'><a href=""/products/french-fitness-monster-universal-storage-system-ff-mss-123-new""><img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-MSS-77-47in_be70da75-5f17-476c-8401-810495540ab5.webp?v=1736138138"" style=""width: 300px; height: auto;"" bis_size='{""x"":430,""y"":214,""w"":132,""h"":121,""abs_x"":1277,""abs_y"":475}'></a></td>
</tr>
<tr style=""height: 19.5833px;"" bis_size='{""x"":14,""y"":360,""w"":550,""h"":24,""abs_x"":861,""abs_y"":621}'>
<td style=""width: 23.9073%; height: 19.5833px;"" bis_size='{""x"":14,""y"":360,""w"":136,""h"":24,""abs_x"":861,""abs_y"":621}'>FF-MSS-48</td>
<td style=""width: 23.9073%; height: 19.5833px;"" bis_size='{""x"":152,""y"":360,""w"":136,""h"":24,""abs_x"":999,""abs_y"":621}'><span style=""color: rgb(255, 42, 0);""><a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-77-new"" bis_size='{""x"":187,""y"":362,""w"":67,""h"":18,""abs_x"":1034,""abs_y"":623}' style=""color: rgb(255, 42, 0);""><span bis_size='{""x"":187,""y"":362,""w"":67,""h"":18,""abs_x"":1034,""abs_y"":623}'>FF-MSS-77</span></a></span></td>
<td style=""width: 23.9073%; height: 19.5833px;"" bis_size='{""x"":290,""y"":360,""w"":136,""h"":24,""abs_x"":1137,""abs_y"":621}'><span style=""color: rgb(255, 42, 0);""><a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-151-new"" bis_size='{""x"":321,""y"":362,""w"":74,""h"":18,""abs_x"":1168,""abs_y"":623}' style=""color: rgb(255, 42, 0);""><span bis_size='{""x"":321,""y"":362,""w"":74,""h"":18,""abs_x"":1168,""abs_y"":623}'>FF-MSS-151</span></a></span></td>
<td style=""width: 23.9136%; height: 19.5833px;"" bis_size='{""x"":428,""y"":360,""w"":136,""h"":24,""abs_x"":1275,""abs_y"":621}'><span style=""color: rgb(255, 42, 0);""><a href=""https://www.fitnesssuperstore.com/products/french-fitness-monster-universal-storage-system-ff-mss-123-new"" bis_size='{""x"":459,""y"":362,""w"":74,""h"":18,""abs_x"":1306,""abs_y"":623}' style=""color: rgb(255, 42, 0);""><span bis_size='{""x"":459,""y"":362,""w"":74,""h"":18,""abs_x"":1306,""abs_y"":623}'>FF-MSS-123</span></a></span></td>
</tr>
</tbody>
</table>
</center>
<div style=""min-height: 30px;"" bis_size='{""x"":11,""y"":386,""w"":556,""h"":30,""abs_x"":858,""abs_y"":647}'><br bis_size='{""x"":11,""y"":386,""w"":0,""h"":18,""abs_x"":858,""abs_y"":647}'></div>
<p bis_size='{""x"":11,""y"":416,""w"":556,""h"":19,""abs_x"":858,""abs_y"":677}'>Designed to fit our Racks/Cages/Rigs:</p>
<div style=""min-height: 5px;"" bis_size='{""x"":11,""y"":452,""w"":556,""h"":19,""abs_x"":858,""abs_y"":713}'><br bis_size='{""x"":11,""y"":452,""w"":0,""h"":18,""abs_x"":858,""abs_y"":713}'></div>
<p bis_size='{""x"":11,""y"":471,""w"":556,""h"":156,""abs_x"":858,""abs_y"":732}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-dhr80-double-half-rack-cage-new"" bis_size='{""x"":11,""y"":471,""w"":244,""h"":18,""abs_x"":858,""abs_y"":732}'>French Fitness DHR80 Double Half Rack</a><br bis_size='{""x"":256,""y"":471,""w"":0,""h"":18,""abs_x"":1103,""abs_y"":732}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-shr80-single-half-rack-cage-new"" bis_size='{""x"":11,""y"":491,""w"":234,""h"":18,""abs_x"":858,""abs_y"":752}'>French Fitness SHR80 Single Half Rack</a><br bis_size='{""x"":246,""y"":491,""w"":0,""h"":18,""abs_x"":1093,""abs_y"":752}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-tahoe-power-cage-full-rack-new"" bis_size='{""x"":11,""y"":510,""w"":271,""h"":18,""abs_x"":858,""abs_y"":771}'>French Fitness Tahoe Power Cage / Full Rack</a><br bis_size='{""x"":283,""y"":510,""w"":0,""h"":18,""abs_x"":1130,""abs_y"":771}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"" bis_size='{""x"":11,""y"":530,""w"":359,""h"":18,""abs_x"":858,""abs_y"":791}'>French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br bis_size='{""x"":371,""y"":530,""w"":0,""h"":18,""abs_x"":1218,""abs_y"":791}'><a href=""https://www.fitnesssuperstore.com/collections/french-fitness-pre-configured-rigs"" bis_size='{""x"":11,""y"":550,""w"":298,""h"":18,""abs_x"":858,""abs_y"":811}'>French Fitness Free Standing/Wall Mounted Rigs</a><br bis_size='{""x"":310,""y"":550,""w"":0,""h"":18,""abs_x"":1157,""abs_y"":811}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-monster-power-rack-new"" bis_size='{""x"":11,""y"":569,""w"":244,""h"":18,""abs_x"":858,""abs_y"":830}'>French Fitness R30 Monster Power Rack</a><br bis_size='{""x"":256,""y"":569,""w"":0,""h"":18,""abs_x"":1103,""abs_y"":830}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-re-monster-power-rack-new"" bis_size='{""x"":11,""y"":589,""w"":265,""h"":18,""abs_x"":858,""abs_y"":850}'>French Fitness R30-RE Monster Power Rack</a><br bis_size='{""x"":277,""y"":589,""w"":0,""h"":18,""abs_x"":1124,""abs_y"":850}'><a href=""https://www.fitnesssuperstore.com/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"" bis_size='{""x"":11,""y"":608,""w"":369,""h"":18,""abs_x"":858,""abs_y"":869}'>French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a></p>"
"9878501818684","french-fitness-monster-universal-storage-system-ff-mss-77-new","<p style=""font-size: 14px;""><b>French Fitness Monster Universal Storage System FF-MSS-77</b></p>

<p>The French Fitness Monster Universal Storage System FF-MSS-77 offers a customizable solution to keep your fitness equipment neatly organized and within reach. Provides an extraordinary level of versatility for your fitness storage needs, allowing you to select from two or three tiers and offering a choice among four trays, which include a ball tray, bumper plate tray, dumbbell tray, and kettlebell tray.</p>
<div style=""min-height: 20px;""><br></div>
<p><b>Designed to fit our Racks/Cages/Rigs:</b></p>
<p><a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br><a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br><a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br><a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br><a href=""/collections/french-fitness-pre-configured-rigs"">French Fitness Free Standing/Wall Mounted Rigs</a><br><a href=""/products/french-fitness-r30-monster-power-rack-new"">French Fitness R30 Monster Power Rack</a><br><a href=""/products/french-fitness-r30-re-monster-power-rack-new"">French Fitness R30-RE Monster Power Rack</a><br><a href=""/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"">French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a></p>"
"9878504571196","french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new","<p>The French Fitness R30-3DS Monster 3D Dual Action Smith Rack is constructed from robust 11-gauge steel, featuring a sturdy steel tubing with dimensions of 3"" x 3"" and a thickness of 3 mm. Its compact and space-efficient design makes it a perfect fit for home gyms or smaller workout spaces. The equipment comes equipped with laser-cut holes that allow for easy attachment of accessories such as spotter arms, J-hooks, dip horns, and more. These laser-cut holes provide a convenient and customizable way to expand the functionality of the equipment, allowing you to attach add-ons and optimize your workout experience. Now you can personalize your lifting sessions with ease, making this equipment a versatile and valuable addition to your fitness arsenal.<br><br>The French Fitness R30-3DS Monster 3D Dual Action Smith Rack provides various attachment and storage solutions, including a <a href=""/products/french-fitness-rack-rig-dip-horn-attachment-new"">dip horn</a>, <a href=""/collections/french-fitness-rig-frame-pieces-customize-your-rig"">pull-up bar</a>, <a href=""/products/french-fitness-rack-rig-step-up-platform-attachment-new"">step-up platform</a>, <a href=""/products/french-fitness-rack-rig-power-band-holder-new"">power band holder</a>, <a href=""/products/french-fitness-rack-rig-landmine-attachment-new"">landmine</a>, <a href=""/products/french-fitness-rack-rig-band-pegs-set-of-4-new"">band pegs</a>, <a href=""/products/french-fitness-rack-rig-jammer-arms-attachment-new"">jammer arms</a>, <a href=""/collections/french-fitness-weight-plate-racks"">bumper plate rack</a>, <a href=""/collections/french-fitness-dumbbell-racks"">dumbbell rack</a>, <a href=""/collections/french-fitness-kettlebell-racks"">kettlebell rack</a>, and <a href=""/collections/french-fitness-ball-racks"">ball rack</a>. This allows you to establish a highly adaptable and versatile training environment.</p>"
