metaobject_id,name,current,correct,products,product_id,sku,condition_state,status,in_feed_collection
gid://shopify/Metaobject/127727501628,SpeedFit Speedboard ProXL Treadmill (New) -- sf-sbproxl,New,new,1,9878760194364,sf-sbproxl,New,ARCHIVED,no
gid://shopify/Metaobject/149897249084,French Fitness Urethane Round Pro Style Dumbbell V2 30 lbs - Single (N,New ,new,1,10030858633532,FF-URPSD30-V2,New,ACTIVE,no
gid://shopify/Metaobject/123619311932,Stairmaster 7000PT Stepmill w/ Silver Console (Remanufactured) -- 7000,Refurbished,refurbished,1,9878480814396,7000PTSILVER,Remanufactured,ACTIVE,yes
gid://shopify/Metaobject/123619443004,Cybex 750T Treadmill (Remanufactured) -- 750T,Refurbished,refurbished,1,9878482485564,750T,Remanufactured,ACTIVE,yes
gid://shopify/Metaobject/123620196668,Monark Exercise AB 828E Ergomedic Exercise Bike (Remanufactured) -- 82,Refurbished,refurbished,1,9878490644796,828e,Remanufactured,ACTIVE,yes
gid://shopify/Metaobject/171036770620,Precor EFX 865 Elliptical w/Converging Crossramp + p62 Console (Remanu,Refurbished,refurbished,1,10121200468284,EFX865P62,Remanufactured,ACTIVE,yes
gid://shopify/Metaobject/125090234684,Flex Fitness 45 Degree Leg Press Plate Loaded (Remanufactured) -- FF45,Refurbished,refurbished,1,9879159439676,FF45DLP,Remanufactured,UNLISTED,no
gid://shopify/Metaobject/184281432380,Precor Vitality S Line Dual Pulldown / Seated Row (Remanufactured) -- ,Refurbished,refurbished,1,10183744684348,PRECOR-C026ES,Remanufactured,ACTIVE,yes
gid://shopify/Metaobject/127720456508,Precor EFX 885 Elliptical w/Converging Crossramp + p82 Console (Remanu,Refurbished,refurbished,1,9878635544892,PREEFX885crp82,Remanufactured,ACTIVE,yes
gid://shopify/Metaobject/127712297276,Maxicam 2 Tier Saddle Dumbbell Rack w/5-50 Ivanko Dumbbell Set - 9 Pai,Used,used,1,9879184408892,maxicam-2tsdr,As is,ACTIVE,no
gid://shopify/Metaobject/150633054524,French Fitness Urethane Round Pro Style Dumbbell V2 105 lbs - Single (,new ,new,1,10041701105980,FF-URPSD105-V2,New,UNLISTED,no
gid://shopify/Metaobject/149882700092,French Fitness Urethane Round Pro Style Dumbbell V2 15 lbs - Single (N,new ,new,1,10029869171004,FF-URPSD15-V2,New,ACTIVE,no
gid://shopify/Metaobject/149889679676,French Fitness Urethane Round Pro Style Dumbbell V2 20 lbs - Single (N,new ,new,1,10030825144636,FF-URPSD20-V2,New,ACTIVE,no
gid://shopify/Metaobject/149917073724,French Fitness Urethane Round Pro Style Dumbbell V2 35 lbs - Single (N,new ,new,1,10030876852540,FF-URPSD35-V2,New,ACTIVE,yes
gid://shopify/Metaobject/149945254204,French Fitness Urethane Round Pro Style Dumbbell V2 40 lbs - Single (N,new ,new,1,10030944125244,FF-URPSD40-V2,New,ACTIVE,yes
gid://shopify/Metaobject/149951152444,French Fitness Urethane Round Pro Style Dumbbell V2 45 lbs - Single (N,new ,new,1,10030976729404,FF-URPSD45-V2,New,ACTIVE,yes
gid://shopify/Metaobject/149970059580,French Fitness Urethane Round Pro Style Dumbbell V2 50 lbs - Single (N,new ,new,1,10031019065660,FF-URPSD50-V2,New,ACTIVE,yes
gid://shopify/Metaobject/150591635772,French Fitness Urethane Round Pro Style Dumbbell V2 65 lbs - Single (N,new ,new,1,10034665914684,FF-URPSD65-V2,New,ACTIVE,yes
gid://shopify/Metaobject/150591340860,French Fitness Urethane Round Pro Style Dumbbell V2 70 lbs - Single (N,new ,new,1,10041131303228,FF-URPSD70-V2,New,ACTIVE,yes
gid://shopify/Metaobject/150600057148,French Fitness Urethane Round Pro Style Dumbbell V2 90 lbs - Single (N,new ,new,1,10041293013308,FF-URPSD90-V2,New,ACTIVE,yes
gid://shopify/Metaobject/148572373308,True Fitness CS400 Elliptical w/ Envision Console (Remanufactured) -- ,refurbished ,refurbished,1,10027115905340,TRUE-CS400-EN,Remanufactured,ACTIVE,yes
