check_type,chart_or_blog,url,http_status,body_words
chart_row_product,precor-elliptical-DUP,https://www.fitnesssuperstore.com/products/precor-amt-835-with-open-stride-w-p30-console-remanufactured,200,
chart_row_product,precor-amt,https://www.fitnesssuperstore.com/products/precor-amt-885-w-p80-console-w-o-open-stride-remanufactured,200,
chart_row_product,precor-elliptical-DUP,https://www.fitnesssuperstore.com/products/precor-amt-885-w-p80-console-w-o-open-stride-remanufactured,200,
chart_row_product,precor-amt,https://www.fitnesssuperstore.com/products/precor-amt-885-with-open-stride-w-p80-console-remanufactured,200,
chart_row_product,precor-elliptical-DUP,https://www.fitnesssuperstore.com/products/precor-amt-885-with-open-stride-w-p80-console-remanufactured,200,
chart_row_product,precor-amt,https://www.fitnesssuperstore.com/products/precor-amt-885-with-open-stride-w-p82-console-remanufactured,200,
chart_row_product,precor-elliptical-DUP,https://www.fitnesssuperstore.com/products/precor-amt-885-with-open-stride-w-p82-console-remanufactured,200,
chart_row_product,precor-recumbent,https://www.fitnesssuperstore.com/products/precor-c846i-recumbent-exercise-bike-remanufactured,200,
chart_row_product,precor-upright,https://www.fitnesssuperstore.com/products/precor-c846i-upright-exercise-bike-remanufactured,200,
chart_row_product,precor-treadmill,https://www.fitnesssuperstore.com/products/precor-commercial-954i-experience-treadmill-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-17-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-17i-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-19-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-21i-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-21s-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-21si-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-23-elliptical-w-stationary-arms-remanufactured,200,
chart_row_product,precor-home-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-5-33-premium-series-elliptical-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-546-hr-version-3-cordless-elliptical-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-546-v1-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-546hr-version-2-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-546i-experience-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-546i-v3-elliptical-cross-trainer-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-546i-v4-pre-experience-elliptical-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-833-elliptical-crosstrainer-w-p30-console-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-833-elliptical-w-converging-crossramp-p30-console-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-883-elliptical-cross-trainer-w-p80-console-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-883-elliptical-crosstrainer-w-p82-console-remanufactured,200,
chart_row_product,precor-lower-body-elliptical,https://www.fitnesssuperstore.com/products/precor-efx-883-elliptical-w-converging-crossramp-p82-console-remanufactured,200,
chart_row_product,adjustable-cable-crossover,https://www.fitnesssuperstore.com/products/precor-icarian-adjustable-cable-crossover-remanufactured,200,
chart_row_product,precor-recumbent,https://www.fitnesssuperstore.com/products/precor-rbk-815-recumbent-bike-w-p10-console-remanufactured,200,
chart_row_product,precor-recumbent,https://www.fitnesssuperstore.com/products/precor-rbk-835-recumbent-bike-w-p30-console-remanufactured,200,
chart_row_product,precor-recumbent,https://www.fitnesssuperstore.com/products/precor-rbk-885-recumbent-bike-w-p80-console-remanufactured,200,
chart_row_product,precor-treadmill,https://www.fitnesssuperstore.com/products/precor-trm-823-treadmill-w-p20-console-remanufactured,200,
chart_row_product,precor-treadmill,https://www.fitnesssuperstore.com/products/precor-trm-833-treadmill-w-p30-console-remanufactured,200,
chart_row_product,precor-treadmill,https://www.fitnesssuperstore.com/products/precor-trm-835-v2-treadmill-w-p30-console-remanufactured,200,
chart_row_product,precor-treadmill,https://www.fitnesssuperstore.com/products/precor-trm-885-treadmill-w-p82-console-remanufactured,200,
chart_row_product,precor-treadmill,https://www.fitnesssuperstore.com/products/precor-trm-885-v1-treadmill-w-p80-console-remanufactured,200,
chart_row_product,precor-upright,https://www.fitnesssuperstore.com/products/precor-ubk-815-upright-bike-w-p10-console-remanufactured,200,
chart_row_product,precor-upright,https://www.fitnesssuperstore.com/products/precor-ubk-835-upright-bike-w-p30-console-remanufactured,200,
chart_row_product,precor-upright,https://www.fitnesssuperstore.com/products/precor-ubk-885-upright-bike-w-p80-console-remanufactured,200,
chart_row_product,leg-press,https://www.fitnesssuperstore.com/products/promaxima-horizontal-leg-press-remanufactured,200,
chart_row_product,sportsart,https://www.fitnesssuperstore.com/products/sportsart-t665-essentials-series-cardio-treadmill-new,200,
chart_row_product,sportsart,https://www.fitnesssuperstore.com/products/sportsart-t673l-prime-eco-natural-treadmill-new,200,
chart_row_product,sportsart,https://www.fitnesssuperstore.com/products/sportsart-t674l-eco-natural-elite-treadmill-new,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-4000pt-stepper-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-4200pt-stepper-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-4400cl-stair-stepper-w-black-console-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-4400pt-stair-stepper-w-black-console-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-7000pt-stepmill-w-black-console-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-7000pt-stepmill-w-blue-console-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-7000pt-stepmill-w-silver-console-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-free-climber-4600cl-stepper-w-blue-console-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-free-climber-4600pt-stepper-w-blue-console-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-gauntlet-stepmill-w-lcd-d-1-console-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-gauntlet-stepmill-w-ts1-touch-screen-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-sc5-stepper-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-sc5-stepper-w-ts1-touch-screen-tv-remanufactured,200,
chart_row_product,stairmaster-stepper,https://www.fitnesssuperstore.com/products/stairmaster-sc916-stepper-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-sm5-stepmill-w-lcd-d-1-console-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-sm916-stepmill-remanufactured,200,
chart_row_product,bowflex-treadclimber,https://www.fitnesssuperstore.com/products/stairmaster-treadclimber-5-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-5600-pro-commercial-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-7600-pro-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-e-tr-e-series-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-e-tre-touch-screen-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-e-trx-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-e-trxe-treadmill-9-9051-musapo-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-s-trx-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-tr-4000-treadmill-remanufactured,200,
chart_row_product,star-trac,https://www.fitnesssuperstore.com/products/star-trac-tr-4500-treadmill-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-jog-700-treadmill-led-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-500-treadmill-led-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-700-treadmill-w-led-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-700-treadmill-w-tv-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-700-treadmill-w-visioweb-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-900-treadmill-led-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-900-treadmill-w-tv-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-exc-run-900-treadmill-w-visioweb-remanufactured,200,
chart_row_product,technogym-treadmill,https://www.fitnesssuperstore.com/products/technogym-run-600-xt-pro-treadmill-remanufactured,200,
chart_row_product,curved-treadmills,https://www.fitnesssuperstore.com/products/technogym-skillmill-the-curved-treadmill-remanufactured,200,
chart_row_product,rowing-machines,https://www.fitnesssuperstore.com/products/technogym-skillrow-remanufactured,200,
chart_row_product,rowing-machines,https://www.fitnesssuperstore.com/products/throwdown-hiit-rower-9-4850-kintp0-new,200,
chart_row_product,ski-machines,https://www.fitnesssuperstore.com/products/throwdown-hiit-ski-9-4890-kintp0-new,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-825-ztx-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-cs-5-0-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-cs-6-0-lcd-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-cs500-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-cs550-treadmill-w-lcd-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-cs800-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-lc1100-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-ps900-treadmill-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-tc900-treadmill-w-envision-console-remanufactured,200,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-ztx-850-treadmill-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-cl-108a-stair-climber-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-cl-108cm-club-model-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-cl-108lx-versa-climber-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-cl-108o-versa-climber-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-cl-108sm-sport-model-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-cl-109o-versa-climber-remanufactured,200,
chart_row_product,versaclimber,https://www.fitnesssuperstore.com/products/versaclimber-exervibe-stepper-remanufactured,200,
chart_row_product,curved-treadmills,https://www.fitnesssuperstore.com/products/woodway-curve-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-curve-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-desmo-elite-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-desmo-evo-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-desmo-s-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-ecomill-manual-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-force-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-mercury-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-path-55-treadmill-remanufactured,200,
chart_row_product,woodway,https://www.fitnesssuperstore.com/products/woodway-pro-treadmill-remanufactured,200,
chart_row_product,stairmaster-stepmill,https://www.fitnesssuperstore.com/products/stairmaster-sm5-stepmill-tse-1-w-10-touch-screen-remanufactured,404,
chart_row_product,true-fitness,https://www.fitnesssuperstore.com/products/true-fitness-cs900-treadmill-w-emerge-console-remanufactured,301,
